iter,emin,light,heavy,frac_l,frac_h
257,16.0,[807.13806],[726.9305],[0.13636364],[0.26325758]
257,32.0,[746.9824],[726.9305],[0.34027778],[0.42361111]
258,4.0,[810.53845],[735.49786],[0.20640394],[0.1998358]
258,8.0,[795.53033],[735.49786],[0.22767419],[0.26300294]
258,16.0,[765.5141],[735.49786],[0.39171375],[0.35028249]
258,32.0,[765.5141],[720.48975],[0.18487395],[0.37815126]
259,4.0,[805.4244],[744.1886],[0.22320582],[0.28627885]
259,8.0,[790.1154],[744.1886],[0.278487],[0.33002364]
259,16.0,[790.1154],[744.1886],[0.19677996],[0.41860465]
259,32.0,[774.8065],[744.1886],[0.21052632],[0.57894737]
260,4.0,[829.43884],[739.06995],[0.12007654],[0.24796683]
260,8.0,[793.2913],[739.06995],[0.25216598],[0.27724578]
260,16.0,[775.2175],[739.06995],[0.32175503],[0.36745887]
260,32.0,[775.2175],[720.99615],[0.16666667],[0.43939394]
261,4.0,[804.9516],[746.5094],[0.22527917],[0.30894967]
261,8.0,[790.34106],[746.5094],[0.27124942],[0.37761263]
261,16.0,[775.73047],[731.8988],[0.2761194],[0.29104478]
261,32.0,[775.73047],[731.8988],[0.1884058],[0.48550725]
262,4.0,[816.2189],[746.89014],[0.17192118],[0.31477833]
262,8.0,[788.48737],[746.89014],[0.2673362],[0.36489718]
262,16.0,[788.48737],[733.0244],[0.22445255],[0.30291971]
262,32.0,[746.89014],[733.0244],[0.34615385],[0.50769231]
263,4.0,[793.4109],[745.92236],[0.30643045],[0.2859252]
263,8.0,[809.24036],[730.09283],[0.17381065],[0.20678285]
263,16.0,[777.58136],[730.09283],[0.30540037],[0.29608939]
263,32.0,[761.75183],[745.92236],[0.24615385],[0.63076923]
264,4.0,[808.51636],[742.8574],[0.2023829],[0.27909254]
264,8.0,[792.1017],[742.8574],[0.25482807],[0.33349034]
264,16.0,[792.1017],[742.8574],[0.21164021],[0.42857143]
264,32.0,[808.51636],[726.4427],[0.07377049],[0.41803279]
265,4.0,[796.4785],[747.83966],[0.27986907],[0.31898527]
265,8.0,[812.6915],[731.6267],[0.15261423],[0.20960904]
265,16.0,[764.0526],[747.83966],[0.42752294],[0.43853211]
265,32.0,[764.0526],[731.6267],[0.18367347],[0.56462585]
266,4.0,[789.86285],[740.26514],[0.32120227],[0.25052803]
266,8.0,[806.3954],[740.26514],[0.17351816],[0.29732314]
266,16.0,[773.33026],[740.26514],[0.34249084],[0.38461538]
266,32.0,[789.86285],[723.73254],[0.09322034],[0.47457627]
267,4.0,[797.56494],[744.0184],[0.2669363],[0.2859791]
267,8.0,[815.4138],[726.16956],[0.14135626],[0.18099331]
267,16.0,[779.71606],[726.16956],[0.25283019],[0.26037736]
267,32.0,[761.86725],[744.0184],[0.20454545],[0.68939394]
268,4.0,[819.6545],[733.9443],[0.15489902],[0.19445835]
268,8.0,[791.0844],[733.9443],[0.25360231],[0.24783862]
268,16.0,[776.7994],[748.2293],[0.27831094],[0.48944338]
268,32.0,[762.51434],[719.65924],[0.25757576],[0.37878788]
269,4.0,[788.4132],[745.9493],[0.34012615],[0.29516416]
269,8.0,[802.5679],[745.9493],[0.19040836],[0.36704653]
269,16.0,[788.4132],[745.9493],[0.23448276],[0.41896552]
269,32.0,[745.9493],[731.7947],[0.45038168],[0.48091603]
270,4.0,[801.5297],[748.6092],[0.25235161],[0.32695427]
270,8.0,[801.5297],[730.969],[0.21548323],[0.20907298]
270,16.0,[766.2494],[730.969],[0.38644689],[0.32051282]
270,32.0,[801.5297],[730.969],[0.125],[0.46052632]
271,4.0,[812.2871],[743.6245],[0.18295698],[0.27361134]
271,8.0,[777.9558],[743.6245],[0.35963654],[0.32329029]
271,16.0,[777.9558],[743.6245],[0.2833935],[0.40794224]
271,32.0,[777.9558],[726.4588],[0.1459854],[0.43065693]
272,4.0,[806.1178],[748.3847],[0.2152699],[0.31220619]
272,8.0,[777.2512],[748.3847],[0.35643564],[0.38189533]
272,16.0,[791.6845],[733.9514],[0.20695971],[0.33882784]
272,32.0,[762.81793],[719.5181],[0.24369748],[0.41176471]
273,4.0,[793.1095],[749.8762],[0.29821399],[0.33458955]
273,8.0,[807.52057],[735.46515],[0.16838488],[0.25724104]
273,16.0,[778.6984],[721.0541],[0.26285714],[0.24]
273,32.0,[793.1095],[735.46515],[0.18446602],[0.49514563]
274,4.0,[793.9346],[747.82965],[0.29208239],[0.31445124]
274,8.0,[793.9346],[732.4613],[0.24],[0.21728395]
274,16.0,[763.19794],[747.82965],[0.38932806],[0.48221344]
274,32.0,[763.19794],[717.093],[0.203125],[0.359375]
275,4.0,[798.7883],[745.43494],[0.25849026],[0.29599227]
275,8.0,[798.7883],[727.6505],[0.20754717],[0.2020854]
275,16.0,[781.0039],[727.6505],[0.25949367],[0.29324895]
275,32.0,[798.7883],[709.866],[0.05555556],[0.26388889]
276,4.0,[814.07043],[738.63104],[0.17649911],[0.23193793]
276,8.0,[814.07043],[738.63104],[0.1419295],[0.29081633]
276,16.0,[768.8068],[738.63104],[0.3339254],[0.42273535]
276,32.0,[753.71893],[723.54315],[0.28037383],[0.46728972]
277,4.0,[825.2],[740.54016],[0.13909412],[0.24686797]
277,8.0,[782.87006],[740.54016],[0.32340221],[0.30610284]
277,16.0,[811.09],[740.54016],[0.13419118],[0.37132353]
277,32.0,[768.76013],[754.65015],[0.23611111],[0.66666667]
278,4.0,[801.90967],[755.00995],[0.24475759],[0.39305486]
278,8.0,[801.90967],[723.74347],[0.19026975],[0.15847784]
278,16.0,[770.6432],[739.3767],[0.34494774],[0.40766551]
278,32.0,[770.6432],[723.74347],[0.28688525],[0.3852459]
279,4.0,[799.9377],[746.76575],[0.25682971],[0.31195812]
279,8.0,[782.2137],[746.76575],[0.31963688],[0.37171524]
279,16.0,[764.48975],[746.76575],[0.4028777],[0.42985612]
279,32.0,[764.48975],[729.0418],[0.17829457],[0.44186047]
280,4.0,[791.5315],[747.8982],[0.30840514],[0.32758901]
280,8.0,[762.4426],[747.8982],[0.48879351],[0.37863615]
280,16.0,[791.5315],[747.8982],[0.21480144],[0.45848375]
280,32.0,[776.98706],[718.8093],[0.21323529],[0.32352941]
281,4.0,[805.0245],[751.3112],[0.23936681],[0.34282059]
281,8.0,[787.12006],[751.3112],[0.28894231],[0.42692308]
281,16.0,[769.21564],[751.3112],[0.32220039],[0.52848723]
281,32.0,[769.21564],[715.50244],[0.19047619],[0.36507937]
282,4.0,[808.6732],[739.3317],[0.21266073],[0.23821299]
282,8.0,[780.9366],[739.3317],[0.33017527],[0.29322596]
282,16.0,[794.8049],[739.3317],[0.22413793],[0.3697318]
282,32.0,[753.2],[725.46344],[0.27966102],[0.44915254]
283,4.0,[805.3645],[734.51276],[0.22440052],[0.20868438]
283,8.0,[791.19415],[734.51276],[0.25804924],[0.24668561]
283,16.0,[762.85345],[720.3424],[0.35675676],[0.20900901]
283,32.0,[748.6831],[720.3424],[0.30833333],[0.41666667]
284,4.0,[821.6078],[731.7188],[0.15297359],[0.17890131]
284,8.0,[785.6522],[731.7188],[0.29145729],[0.24070352]
284,16.0,[785.6522],[731.7188],[0.20466786],[0.31418312]
284,32.0,[749.6966],[731.7188],[0.35114504],[0.51145038]
285,4.0,[797.1996],[751.6388],[0.26630613],[0.36102917]
285,8.0,[782.01263],[736.45184],[0.32101167],[0.26459144]
285,16.0,[782.01263],[736.45184],[0.26036484],[0.37147595]
285,32.0,[751.6388],[721.2649],[0.34375],[0.3671875]
286,4.0,[816.4524],[737.9656],[0.17430755],[0.22413244]
286,8.0,[816.4524],[737.9656],[0.13339552],[0.28684701]
286,16.0,[816.4524],[722.2682],[0.10035842],[0.21863799]
286,32.0,[753.66296],[722.2682],[0.31147541],[0.43442623]
287,4.0,[823.8785],[734.0323],[0.1451561],[0.20067589]
287,8.0,[778.9554],[734.0323],[0.34287054],[0.25609756]
287,16.0,[763.981],[734.0323],[0.36594912],[0.35812133]
287,32.0,[763.981],[749.00665],[0.23529412],[0.66176471]
288,4.0,[808.75665],[742.30383],[0.21098647],[0.26558891]
288,8.0,[792.14343],[742.30383],[0.25858779],[0.30582061]
288,16.0,[775.5302],[758.91705],[0.29213483],[0.582397]
288,32.0,[792.14343],[758.91705],[0.13445378],[0.70588235]
289,4.0,[824.1446],[749.35596],[0.14645721],[0.33316969]
289,8.0,[779.2714],[749.35596],[0.32193065],[0.40112465]
289,16.0,[764.31366],[734.3982],[0.36794171],[0.35154827]
289,32.0,[779.2714],[734.3982],[0.18439716],[0.58865248]
290,4.0,[802.68146],[746.0124],[0.24062702],[0.29864253]
290,8.0,[802.68146],[731.84515],[0.19580753],[0.22820391]
290,16.0,[774.3469],[731.84515],[0.32637571],[0.31878558]
290,32.0,[760.1797],[717.67786],[0.27516779],[0.44295302]
291,4.0,[801.8899],[740.4561],[0.24021266],[0.25116804]
291,8.0,[786.53143],[740.4561],[0.30074836],[0.30074836]
291,16.0,[771.17303],[740.4561],[0.32830821],[0.40368509]
291,32.0,[801.8899],[725.09766],[0.10569106],[0.38211382]
292,4.0,[809.6134],[737.78534],[0.19431892],[0.22918012]
292,8.0,[780.8822],[737.78534],[0.31947688],[0.29892574]
292,16.0,[766.5166],[752.151],[0.36363636],[0.50676983]
292,32.0,[809.6134],[737.78534],[0.09929078],[0.5106383]
293,4.0,[825.2018],[740.7343],[0.13510467],[0.25700483]
293,8.0,[791.4148],[740.7343],[0.27393365],[0.2943128]
293,16.0,[757.6278],[740.7343],[0.44584838],[0.40072202]
293,32.0,[774.5213],[740.7343],[0.19083969],[0.61832061]
294,4.0,[832.7054],[725.4156],[0.10989011],[0.13106012]
294,8.0,[814.8237],[725.4156],[0.14687349],[0.17256423]
294,16.0,[779.0605],[743.29724],[0.29108911],[0.4]
294,32.0,[779.0605],[725.4156],[0.14754098],[0.5]
295,4.0,[800.70483],[753.6316],[0.25734334],[0.3828329]
295,8.0,[785.01373],[737.9405],[0.29001976],[0.29100791]
295,16.0,[753.6316],[737.9405],[0.45762712],[0.39736347]
295,32.0,[753.6316],[737.9405],[0.31060606],[0.58333333]
296,4.0,[800.6004],[747.53314],[0.25120851],[0.32484692]
296,8.0,[782.9113],[747.53314],[0.32490637],[0.36189139]
296,16.0,[800.6004],[729.84406],[0.1773913],[0.28347826]
296,32.0,[782.9113],[747.53314],[0.15441176],[0.60294118]
297,4.0,[826.14844],[734.94025],[0.12528474],[0.20696388]
297,8.0,[795.7457],[734.94025],[0.23880597],[0.25421281]
297,16.0,[765.343],[734.94025],[0.33676976],[0.36769759]
297,32.0,[765.343],[719.7389],[0.24647887],[0.36619718]
298,4.0,[797.76324],[751.7931],[0.2704892],[0.35514612]
298,8.0,[782.4398],[736.46967],[0.31511407],[0.28041825]
298,16.0,[782.4398],[736.46967],[0.29370629],[0.33566434]
298,32.0,[782.4398],[736.46967],[0.08450704],[0.62676056]
299,4.0,[804.7525],[746.14294],[0.22733119],[0.31012862]
299,8.0,[790.1001],[731.49054],[0.26222222],[0.23111111]
299,16.0,[790.1001],[731.49054],[0.21034483],[0.29137931]
299,32.0,[790.1001],[716.83813],[0.11023622],[0.31496063]
300,4.0,[786.7484],[752.4703],[0.35576765],[0.35938786]
300,8.0,[786.7484],[735.3312],[0.288],[0.27623529]
300,16.0,[786.7484],[752.4703],[0.21722114],[0.54598826]
300,32.0,[752.4703],[735.3312],[0.35036496],[0.51094891]
301,4.0,[823.60876],[741.1462],[0.13524923],[0.2599448]
301,8.0,[790.6238],[741.1462],[0.26731161],[0.29989817]
301,16.0,[790.6238],[741.1462],[0.23275862],[0.38793103]
301,32.0,[774.1312],[724.6537],[0.23140496],[0.38842975]
302,4.0,[821.6409],[734.12646],[0.14605067],[0.20500083]
302,8.0,[769.1322],[751.62933],[0.43547608],[0.41179314]
302,16.0,[786.63513],[734.12646],[0.22368421],[0.32706767]
302,32.0,[786.63513],[734.12646],[0.15267176],[0.46564885]
303,4.0,[814.09436],[742.4999],[0.17527796],[0.27959451]
303,8.0,[771.1377],[742.4999],[0.41650854],[0.32827324]
303,16.0,[785.4566],[713.86206],[0.20779221],[0.17254174]
303,32.0,[771.1377],[756.8188],[0.25352113],[0.68309859]
304,4.0,[795.641],[741.79065],[0.28192968],[0.26459526]
304,8.0,[795.641],[741.79065],[0.2401537],[0.31219981]
304,16.0,[795.641],[723.8406],[0.16757741],[0.24772313]
304,32.0,[741.79065],[723.8406],[0.39655172],[0.37068966]
305,4.0,[799.56464],[752.2741],[0.27039251],[0.36310774]
305,8.0,[799.56464],[736.5106],[0.20777351],[0.25479846]
305,16.0,[783.80115],[736.5106],[0.25178571],[0.33571429]
305,32.0,[768.03766],[736.5106],[0.24603175],[0.53174603]
306,4.0,[818.8837],[741.16],[0.16800514],[0.24108577]
306,8.0,[787.79425],[741.16],[0.27206946],[0.31837916]
306,16.0,[772.24945],[756.7047],[0.35658915],[0.52325581]
306,32.0,[756.7047],[725.61523],[0.27559055],[0.41732283]
307,4.0,[808.0893],[741.6327],[0.2143091],[0.26948265]
307,8.0,[808.0893],[741.6327],[0.16460514],[0.32159848]
307,16.0,[794.798],[741.6327],[0.2],[0.3979798]
307,32.0,[781.50665],[728.3414],[0.13492063],[0.55555556]
308,4.0,[810.7594],[745.14044],[0.20059386],[0.29643682]
308,8.0,[794.3547],[745.14044],[0.25703565],[0.35600375]
308,16.0,[777.94995],[745.14044],[0.25800712],[0.48576512]
308,32.0,[761.54517],[728.73566],[0.25],[0.46428571]
309,4.0,[791.2783],[746.99207],[0.30651962],[0.32322413]
309,8.0,[776.51624],[732.2299],[0.3530889],[0.23053742]
309,16.0,[776.51624],[746.99207],[0.30725191],[0.49236641]
309,32.0,[776.51624],[717.46783],[0.17123288],[0.31506849]
310,4.0,[793.005],[743.90344],[0.29498478],[0.2997917]
310,8.0,[793.005],[727.5362],[0.24153386],[0.19721116]
310,16.0,[793.005],[743.90344],[0.21684588],[0.40322581]
310,32.0,[793.005],[727.5362],[0.12605042],[0.48739496]
311,4.0,[801.30005],[750.8531],[0.25568551],[0.35266407]
311,8.0,[784.4844],[750.8531],[0.30552861],[0.39524733]
311,16.0,[784.4844],[734.0374],[0.24857685],[0.34155598]
311,32.0,[784.4844],[734.0374],[0.15079365],[0.45238095]
312,4.0,[796.6017],[745.24817],[0.27446843],[0.29524428]
312,8.0,[779.4838],[745.24817],[0.34677793],[0.351414]
312,16.0,[779.4838],[745.24817],[0.29202037],[0.44991511]
312,32.0,[779.4838],[728.1303],[0.17730496],[0.45390071]
313,4.0,[826.5957],[739.42065],[0.12698413],[0.24963925]
313,8.0,[797.53735],[739.42065],[0.23543457],[0.28892073]
313,16.0,[783.0082],[753.9498],[0.24770642],[0.51559633]
313,32.0,[812.0665],[710.36237],[0.09333333],[0.24666667]
314,4.0,[794.6852],[737.2083],[0.28623248],[0.23380049]
314,8.0,[794.6852],[751.5775],[0.23761905],[0.40380952]
314,16.0,[794.6852],[737.2083],[0.15567766],[0.34065934]
314,32.0,[780.316],[722.8391],[0.17391304],[0.37681159]
315,4.0,[813.55396],[733.44867],[0.18231688],[0.19215876]
315,8.0,[786.8522],[746.79956],[0.27735125],[0.37140115]
315,16.0,[773.5013],[733.44867],[0.29598309],[0.33192389]
315,32.0,[773.5013],[733.44867],[0.13157895],[0.55263158]
316,4.0,[799.96893],[754.8697],[0.26370757],[0.37842689]
316,8.0,[784.93585],[739.8366],[0.29910924],[0.30145335]
316,16.0,[784.93585],[724.8035],[0.21818182],[0.25272727]
316,32.0,[754.8697],[739.8366],[0.27536232],[0.60144928]
317,4.0,[806.00616],[736.7323],[0.22566299],[0.22698073]
317,8.0,[806.00616],[736.7323],[0.16780822],[0.27495108]
317,16.0,[788.6877],[736.7323],[0.20856611],[0.3538175]
317,32.0,[754.0508],[736.7323],[0.28455285],[0.56097561]
318,4.0,[814.90875],[743.15106],[0.18379415],[0.27633051]
318,8.0,[800.5572],[757.5026],[0.209191],[0.45667784]
318,16.0,[786.2057],[728.79956],[0.21731123],[0.29097606]
318,32.0,[771.8541],[728.79956],[0.28169014],[0.36619718]
319,4.0,[803.46075],[744.54724],[0.23336611],[0.2877745]
319,8.0,[788.7324],[744.54724],[0.27939077],[0.33936221]
319,16.0,[759.27563],[744.54724],[0.45588235],[0.42463235]
319,32.0,[774.004],[744.54724],[0.20394737],[0.60526316]
320,4.0,[789.2275],[744.26855],[0.33393502],[0.28946505]
320,8.0,[804.2138],[744.26855],[0.18610422],[0.32059553]
320,16.0,[789.2275],[729.2822],[0.2],[0.29158879]
320,32.0,[759.2549],[729.2822],[0.24285714],[0.5]
321,4.0,[808.56305],[748.5853],[0.21540984],[0.32704918]
321,8.0,[778.57416],[733.5909],[0.33727531],[0.24408704]
321,16.0,[763.5798],[748.5853],[0.42210145],[0.45471014]
321,32.0,[778.57416],[718.59644],[0.15972222],[0.36111111]
322,4.0,[803.0327],[740.7494],[0.25331823],[0.25202331]
322,8.0,[787.4619],[740.7494],[0.30809276],[0.29484146]
322,16.0,[771.89105],[740.7494],[0.32971014],[0.38949275]
322,32.0,[803.0327],[725.1786],[0.1092437],[0.42857143]
323,4.0,[825.5116],[738.9279],[0.13412453],[0.2358966]
323,8.0,[796.6504],[738.9279],[0.23338048],[0.28382838]
323,16.0,[782.2197],[738.9279],[0.23391813],[0.42495127]
323,32.0,[782.2197],[724.4973],[0.14388489],[0.43165468]
324,4.0,[811.28625],[750.27966],[0.19318937],[0.35149502]
324,8.0,[796.0346],[735.028],[0.20869565],[0.25458937]
324,16.0,[780.78296],[735.028],[0.22980251],[0.34470377]
324,32.0,[765.5313],[719.77637],[0.24137931],[0.35344828]
325,4.0,[794.2053],[746.4189],[0.29146615],[0.31488611]
325,8.0,[794.2053],[746.4189],[0.2577714],[0.35628886]
325,16.0,[778.2765],[746.4189],[0.27919708],[0.44525547]
325,32.0,[794.2053],[714.5613],[0.08403361],[0.26890756]
326,4.0,[818.89966],[741.13257],[0.15770373],[0.25635104]
326,8.0,[803.3462],[725.57916],[0.19635142],[0.16946711]
326,16.0,[787.7928],[756.686],[0.25303293],[0.51819757]
326,32.0,[756.686],[741.13257],[0.28455285],[0.5203252]
327,4.0,[806.85474],[746.8205],[0.22009646],[0.31173633]
327,8.0,[786.8433],[726.8091],[0.30143985],[0.17138876]
327,16.0,[786.8433],[726.8091],[0.23091977],[0.2778865]
327,32.0,[786.8433],[706.79767],[0.128],[0.28]
328,4.0,[806.2532],[747.9967],[0.22109533],[0.31068289]
328,8.0,[791.689],[733.43256],[0.23342939],[0.24303554]
328,16.0,[762.5608],[733.43256],[0.41081081],[0.31531532]
328,32.0,[762.5608],[747.9967],[0.264],[0.656]
329,4.0,[812.4354],[743.8058],[0.1871969],[0.28192693]
329,8.0,[778.1206],[743.8058],[0.35682159],[0.35782109]
329,16.0,[778.1206],[743.8058],[0.26755853],[0.42307692]
329,32.0,[795.278],[709.4909],[0.08759124],[0.25547445]
330,4.0,[808.93054],[736.13934],[0.19983471],[0.21123967]
330,8.0,[794.37225],[736.13934],[0.24690771],[0.27640343]
330,16.0,[765.2558],[736.13934],[0.35],[0.36296296]
330,32.0,[750.6976],[736.13934],[0.25373134],[0.60447761]
331,4.0,[794.93884],[746.8773],[0.28881097],[0.30905324]
331,8.0,[794.93884],[730.8568],[0.24295432],[0.22254616]
331,16.0,[762.8978],[746.8773],[0.42857143],[0.42857143]
331,32.0,[810.9593],[730.8568],[0.06164384],[0.43835616]
332,4.0,[798.7046],[750.4367],[0.26347698],[0.34425692]
332,8.0,[782.6153],[750.4367],[0.32933269],[0.37157945]
332,16.0,[782.6153],[734.3474],[0.23836127],[0.33705773]
332,32.0,[766.526],[734.3474],[0.1969697],[0.51515152]
333,4.0,[817.11285],[743.5515],[0.16485865],[0.28024326]
333,8.0,[772.9761],[743.5515],[0.38324244],[0.33267229]
333,16.0,[787.68835],[743.5515],[0.22284644],[0.417603]
333,32.0,[743.5515],[714.127],[0.37719298],[0.27192982]
334,4.0,[819.03503],[734.38007],[0.1614867],[0.2087472]
334,8.0,[790.8167],[734.38007],[0.26926736],[0.25118934]
334,16.0,[762.5984],[748.48926],[0.39649123],[0.47368421]
334,32.0,[790.8167],[720.2709],[0.08219178],[0.3630137]
335,4.0,[804.9516],[746.5094],[0.23248665],[0.30529041]
335,8.0,[804.9516],[731.8988],[0.18028846],[0.24230769]
335,16.0,[761.11993],[746.5094],[0.41834862],[0.46238532]
335,32.0,[761.11993],[717.28827],[0.29508197],[0.2704918]
336,4.0,[809.031],[735.6],[0.20802741],[0.21422744]
336,8.0,[794.3448],[750.2862],[0.26521739],[0.38647343]
336,16.0,[779.65857],[750.2862],[0.26617375],[0.4805915]
336,32.0,[779.65857],[720.91376],[0.18253968],[0.43650794]
337,4.0,[796.5263],[741.4581],[0.27095612],[0.26178782]
337,8.0,[782.7593],[741.4581],[0.3146283],[0.32134293]
337,16.0,[782.7593],[741.4581],[0.26019417],[0.40194175]
337,32.0,[741.4581],[727.6911],[0.43283582],[0.48507463]
338,4.0,[818.1045],[739.2056],[0.1620997],[0.24843183]
338,8.0,[791.8049],[739.2056],[0.25431247],[0.30064071]
338,16.0,[765.50525],[752.35547],[0.36724138],[0.50517241]
338,32.0,[804.9547],[726.05585],[0.08730159],[0.49206349]
339,4.0,[816.89984],[745.68677],[0.16952411],[0.29466432]
339,8.0,[788.4146],[745.68677],[0.28498134],[0.3488806]
339,16.0,[774.172],[745.68677],[0.29272727],[0.45636364]
339,32.0,[745.68677],[731.44415],[0.35862069],[0.50344828]
340,4.0,[820.2802],[747.4518],[0.15895011],[0.3113792]
340,8.0,[820.2802],[732.8861],[0.11938873],[0.24928367]
340,16.0,[805.71454],[732.8861],[0.14552239],[0.32089552]
340,32.0,[791.14886],[718.32043],[0.16666667],[0.29710145]
341,4.0,[827.5478],[736.41656],[0.1258718],[0.21471272]
341,8.0,[781.9822],[751.6051],[0.32788462],[0.40096154]
341,16.0,[781.9822],[736.41656],[0.25177305],[0.33333333]
341,32.0,[766.79364],[751.6051],[0.18584071],[0.69026549]
342,4.0,[815.6041],[738.3283],[0.17109885],[0.23415287]
342,8.0,[784.6938],[738.3283],[0.29029173],[0.27642276]
342,16.0,[769.23865],[722.8731],[0.34357006],[0.22840691]
342,32.0,[769.23865],[738.3283],[0.22580645],[0.5483871]
343,4.0,[827.4117],[728.4531],[0.12911104],[0.1517421]
343,8.0,[810.9186],[744.94617],[0.16562047],[0.3457267]
343,16.0,[810.9186],[728.4531],[0.13518198],[0.28942808]
343,32.0,[761.4393],[711.96],[0.32142857],[0.22857143]
344,4.0,[817.0177],[745.9191],[0.17628883],[0.29305578]
344,8.0,[802.79803],[731.6994],[0.19495091],[0.21832632]
344,16.0,[774.3586],[745.9191],[0.33034111],[0.41831239]
344,32.0,[774.3586],[717.47974],[0.26515152],[0.29545455]
345,4.0,[810.9779],[743.9972],[0.19860163],[0.27800899]
345,8.0,[794.23267],[727.252],[0.23228916],[0.20240964]
345,16.0,[760.7424],[743.9972],[0.40935673],[0.44639376]
345,32.0,[794.23267],[727.252],[0.07913669],[0.56834532]
346,4.0,[802.44],[742.1444],[0.24707982],[0.26638546]
346,8.0,[802.44],[727.0705],[0.20651118],[0.20165209]
346,16.0,[787.3661],[757.21826],[0.23159785],[0.51526032]
346,32.0,[772.2922],[742.1444],[0.26612903],[0.58870968]
347,4.0,[815.7842],[732.42676],[0.1717551],[0.18579592]
347,8.0,[801.8913],[746.3197],[0.20970874],[0.34563107]
347,16.0,[774.10547],[746.3197],[0.26642984],[0.48667851]
347,32.0,[760.2126],[732.42676],[0.2421875],[0.5]
348,4.0,[807.9214],[742.1302],[0.2085579],[0.27225216]
348,8.0,[791.4736],[742.1302],[0.25328148],[0.32328634]
348,16.0,[791.4736],[725.6824],[0.22201493],[0.25932836]
348,32.0,[775.02576],[725.6824],[0.16666667],[0.49333333]
349,4.0,[815.2459],[743.81323],[0.17620855],[0.27982181]
349,8.0,[797.38776],[743.81323],[0.23355263],[0.32847744]
349,16.0,[797.38776],[761.6714],[0.16600791],[0.59288538]
349,32.0,[779.52954],[725.955],[0.17518248],[0.35766423]
350,4.0,[817.36285],[732.17395],[0.16174519],[0.18297943]
350,8.0,[774.7684],[746.3721],[0.37611497],[0.37462834]
350,16.0,[788.96655],[746.3721],[0.19281664],[0.463138]
350,32.0,[788.96655],[717.97577],[0.15671642],[0.44776119]
351,4.0,[802.6691],[745.7599],[0.24844415],[0.29937766]
351,8.0,[788.44183],[731.5326],[0.26682464],[0.23080569]
351,16.0,[802.6691],[731.5326],[0.14602588],[0.31792976]
351,32.0,[759.9872],[717.3053],[0.23966942],[0.31404959]
352,4.0,[804.0846],[749.02905],[0.23139378],[0.33694181]
352,8.0,[776.5569],[735.2652],[0.36464891],[0.27263923]
352,16.0,[804.0846],[735.2652],[0.13422819],[0.33221477]
352,32.0,[762.79297],[749.02905],[0.29059829],[0.5982906]
353,4.0,[798.64594],[747.70544],[0.2631494],[0.31558567]
353,8.0,[798.64594],[730.72534],[0.20732265],[0.21098398]
353,16.0,[764.6856],[730.72534],[0.36882129],[0.28897338]
353,32.0,[764.6856],[713.7452],[0.24836601],[0.34640523]
354,4.0,[797.4992],[737.3727],[0.27131783],[0.22900517]
354,8.0,[797.4992],[737.3727],[0.21658537],[0.29268293]
354,16.0,[767.436],[737.3727],[0.37807183],[0.35160681]
354,32.0,[752.4043],[737.3727],[0.25],[0.6015625]
355,4.0,[834.4373],[732.7057],[0.10788787],[0.18627771]
355,8.0,[776.30493],[747.2388],[0.36745534],[0.38145823]
355,16.0,[776.30493],[732.7057],[0.26737968],[0.32620321]
355,32.0,[790.838],[732.7057],[0.14782609],[0.42608696]
356,4.0,[819.7737],[742.2636],[0.15474453],[0.27315491]
356,8.0,[788.76965],[742.2636],[0.27582983],[0.32258065]
356,16.0,[788.76965],[726.7616],[0.22586521],[0.29143898]
356,32.0,[773.26764],[726.7616],[0.16190476],[0.43809524]
357,4.0,[799.0945],[744.44495],[0.25892857],[0.2921627]
357,8.0,[799.0945],[744.44495],[0.20981713],[0.34408085]
357,16.0,[780.8779],[744.44495],[0.23463687],[0.46741155]
357,32.0,[762.66144],[726.2284],[0.24358974],[0.45512821]
358,4.0,[818.0143],[739.98676],[0.1661006],[0.2498787]
358,8.0,[802.40875],[739.98676],[0.2037482],[0.29649207]
358,16.0,[802.40875],[755.5923],[0.15768463],[0.53493014]
358,32.0,[755.5923],[724.3812],[0.27559055],[0.38582677]
359,4.0,[816.4242],[744.60034],[0.1699662],[0.2972799]
359,8.0,[802.05945],[730.2356],[0.19147918],[0.21206319]
359,16.0,[773.3299],[730.2356],[0.33150183],[0.3040293]
359,32.0,[773.3299],[730.2356],[0.20945946],[0.4527027]
360,4.0,[796.3246],[747.14514],[0.28508772],[0.31124107]
360,8.0,[812.7177],[747.14514],[0.15992199],[0.3890785]
360,16.0,[779.93146],[730.752],[0.27158273],[0.29496403]
360,32.0,[763.53827],[747.14514],[0.24166667],[0.63333333]
361,4.0,[818.18463],[738.7354],[0.15734036],[0.24226465]
361,8.0,[786.40497],[738.7354],[0.30832927],[0.29615197]
361,16.0,[770.51514],[738.7354],[0.37364621],[0.37364621]
361,32.0,[786.40497],[722.8456],[0.11450382],[0.45038168]
362,4.0,[806.6134],[740.53156],[0.21858011],[0.2534378]
362,8.0,[790.0929],[724.0111],[0.26352016],[0.16519174]
362,16.0,[773.57245],[740.53156],[0.33984375],[0.3828125]
362,32.0,[773.57245],[724.0111],[0.18493151],[0.40410959]
363,4.0,[804.8562],[743.4867],[0.22884367],[0.28149225]
363,8.0,[774.1715],[758.8291],[0.39308025],[0.4867852]
363,16.0,[789.51385],[743.4867],[0.2236136],[0.40608229]
363,32.0,[758.8291],[728.14435],[0.28037383],[0.41121495]
