iter,emin,light,heavy,frac_l,frac_h
0,4.0,822.5132297757311,740.162181598943,0.17362594678578364,0.21382792775296175
0,8.0,789.5728105050158,756.6323912343006,0.2617114303560275,0.45252966895690194
0,16.0,789.5728105050158,740.162181598943,0.16955666785841975,0.38827314980336075
0,32.0,789.5728105050158,723.6919719635854,0.08115267816760353,0.3789494088001551
1,4.0,797.0625505673618,756.4195828657646,0.31947162426614484,0.349412915851272
1,8.0,797.0625505673618,756.4195828657646,0.21696035242290748,0.4526431718061674
1,16.0,797.0625505673618,736.098099014966,0.13157661254547068,0.33475290568716176
1,32.0,776.7410667165632,736.098099014966,0.12675418741511996,0.5356657828364483
2,4.0,803.4596302398902,759.8626344337471,0.27529135246303005,0.37234355107237294
2,8.0,803.4596302398902,759.8626344337471,0.18274509803921568,0.492156862745098
2,16.0,803.4596302398902,738.0641365306756,0.10464595828484469,0.36084504520633787
2,32.0,803.4596302398902,716.265638627604,0.04837666537317294,0.28346915017462165
3,4.0,810.5284813066573,746.2491219764058,0.24190867312017209,0.25677129167888924
3,8.0,810.5284813066573,746.2491219764058,0.15104784499802293,0.3536575721629102
3,16.0,789.1020281965734,746.2491219764058,0.16843126874889713,0.46320804658549497
3,32.0,789.1020281965734,724.822668866322,0.08052567158410101,0.3852992333956065
4,4.0,799.3039665284158,763.6853350476164,0.3068992098670264,0.4060512622856042
4,8.0,799.3039665284158,745.8760193072168,0.20376425552276897,0.3476353776218199
4,16.0,799.3039665284158,745.8760193072168,0.12103513343516938,0.4541288525473987
4,32.0,781.4946507880161,728.0667035668171,0.10303899830442155,0.442872049041346
5,4.0,807.8145001648807,764.6759117192628,0.25743817619783615,0.4137364760432767
5,8.0,807.8145001648807,743.106617496454,0.1645668675170201,0.31669144690507867
5,16.0,786.2452059420717,743.106617496454,0.18874806236892497,0.42600528859305187
5,32.0,786.2452059420717,721.537323273645,0.08912298843146126,0.3496413106701997
6,4.0,801.9353957768861,748.9460200970989,0.28082992402104034,0.2786869277225794
6,8.0,784.2722705502904,748.9460200970989,0.29715007499802637,0.37499013183863583
6,16.0,801.9353957768861,748.9460200970989,0.11437237933803193,0.4896957801766438
6,32.0,801.9353957768861,731.2828948705031,0.04879618900476374,0.4820393974507532
7,4.0,804.3923879522151,761.6551809978027,0.2669420674731976,0.401888462673355
7,8.0,804.3923879522151,740.2865775205966,0.1829002645091022,0.2844250816866345
7,16.0,804.3923879522151,740.2865775205966,0.10723304473304474,0.38726551226551226
7,32.0,783.0237844750089,740.2865775205966,0.09952390269353682,0.5898389095415117
8,4.0,827.1575678094998,741.9935042073591,0.1514235569422777,0.22611154446177847
8,8.0,805.8665519089647,741.9935042073591,0.16432148819461007,0.30845059225693616
8,16.0,784.5755360084295,741.9935042073591,0.19294791480221943,0.40737426167889745
8,32.0,784.5755360084295,741.9935042073591,0.09443146417445483,0.6048156801661475
9,4.0,804.6020387300564,769.5720819383282,0.2715555121570159,0.4541548676887023
9,8.0,804.6020387300564,752.0571035424641,0.1731496062992126,0.41401574803149604
9,16.0,804.6020387300564,752.0571035424641,0.10755373227503791,0.5168108445554267
9,32.0,787.0870603341923,734.5421251466,0.08422416585681892,0.5183025591188857
10,4.0,814.5550583812187,741.8062079532945,0.22025739267118577,0.22467825916101777
10,8.0,796.3678457742376,741.8062079532945,0.22123260437375747,0.3010735586481113
10,16.0,796.3678457742376,741.8062079532945,0.13554434030281182,0.4167267483777938
10,32.0,778.1806331672566,723.6189953463135,0.11844672824248732,0.3742032002081436
11,4.0,800.4935120189655,746.6194852388103,0.30176767676767674,0.2640831390831391
11,8.0,800.4935120189655,746.6194852388103,0.19729372423983202,0.354848744070301
11,16.0,800.4935120189655,746.6194852388103,0.11627697841726618,0.4664568345323741
11,32.0,782.535503092247,728.6614763120918,0.10368977368523442,0.4407625964593736
12,4.0,801.5017753711095,738.9654243706226,0.2796352583586626,0.1995293656240808
12,8.0,801.5017753711095,754.5995121207444,0.19228053659684632,0.42802227975209856
12,16.0,785.8676876209878,754.5995121207444,0.19349622709306505,0.5454545454545454
12,32.0,785.8676876209878,723.3313366205009,0.09006588626623169,0.37875007995906096
13,4.0,817.5850447601576,749.544787652603,0.1976721629485936,0.2903006789524733
13,8.0,794.9049590576394,749.544787652603,0.22973400886637113,0.3818872704243192
13,16.0,794.9049590576394,749.544787652603,0.1395988640397586,0.4976038338658147
13,32.0,794.9049590576394,726.8647019500847,0.06508531540847984,0.42237590486039295
14,4.0,801.536423542602,766.1658428411567,0.2916829745596869,0.4324853228962818
14,8.0,801.536423542602,748.4805524904341,0.19642998183397836,0.3655319485032778
14,16.0,783.8511331918794,748.4805524904341,0.1939636040834443,0.4923213493120284
14,32.0,783.8511331918794,730.7952621397114,0.09754204398447607,0.47115135834411387
15,4.0,815.794293465408,744.2466801971252,0.2081377151799687,0.24550078247261345
15,8.0,797.9073901483373,744.2466801971252,0.21786561264822135,0.3256916996047431
15,16.0,797.9073901483373,744.2466801971252,0.1270816635497373,0.43681538872562115
15,32.0,797.9073901483373,726.3597768800545,0.05741066198008202,0.40753759031439174
16,4.0,810.4055217003436,746.1067476954111,0.2330020663190003,0.25769949817967136
16,8.0,788.9725970320327,746.1067476954111,0.26570915619389585,0.34774802903754587
16,16.0,810.4055217003436,746.1067476954111,0.08920145998397579,0.4600729991987893
16,32.0,788.9725970320327,724.6738230271002,0.07889430894308944,0.3905691056910569
17,4.0,809.6971168467089,745.2864894438342,0.24855546995377503,0.25144453004622497
17,8.0,788.2269077124174,745.2864894438342,0.26808646406636355,0.34258594560102096
17,16.0,788.2269077124174,745.2864894438342,0.17492633270827754,0.44387891776051436
17,32.0,788.2269077124174,723.8162803095425,0.08251523901187038,0.3807507218479307
18,4.0,809.2339013800988,756.445982559529,0.24599864196333301,0.34406828984382576
18,8.0,791.6379284399089,756.445982559529,0.24622956024765835,0.457691697094777
18,16.0,791.6379284399089,738.8500096193391,0.15713141738588843,0.3652460183290328
18,32.0,791.6379284399089,721.2540366791491,0.07241841752346893,0.3459991059454627
19,4.0,833.5142842452904,744.163223928531,0.13636804814131806,0.24022129476851403
19,8.0,797.7738601185866,744.163223928531,0.21188410288193368,0.3242175395103812
19,16.0,797.7738601185866,744.163223928531,0.1303146447990017,0.43747214546751045
19,32.0,779.9036480552347,726.2930118651791,0.11163572860746394,0.4134273332902141
20,4.0,808.8033128068157,754.5156125234124,0.24522386597433135,0.3309493484863329
20,8.0,790.707412712348,754.5156125234124,0.25572186584303475,0.43011008157123626
20,16.0,790.707412712348,754.5156125234124,0.16703825916347098,0.5449924195130652
20,32.0,790.707412712348,736.4197124289446,0.07517173699705594,0.5400065423617926
21,4.0,812.5804217958384,759.9910024011494,0.2195816557006776,0.3683590297554748
21,8.0,795.050615330942,742.4611959362531,0.22956768696749763,0.30987693278636796
21,16.0,795.050615330942,742.4611959362531,0.1395390547932921,0.41727199354318
21,32.0,795.050615330942,724.9313894713569,0.06325399413107272,0.3965438539289208
22,4.0,823.031901564772,736.9510232415806,0.17073643410852712,0.1878875968992248
22,8.0,801.5116819839742,758.4712428223785,0.19538498136547458,0.470303703116327
22,16.0,801.5116819839742,736.9510232415806,0.11350768401186304,0.35166711602408557
22,32.0,779.9914624031763,736.9510232415806,0.11058218076551946,0.5446124155677067
23,4.0,813.4704760846448,745.4740564534135,0.22109770338653173,0.2561307901907357
23,8.0,790.8050028742343,745.4740564534135,0.2515221001027912,0.34292717640547166
23,16.0,790.8050028742343,745.4740564534135,0.16032757051865332,0.4463148316651501
23,32.0,790.8050028742343,722.808583243003,0.07273434461299105,0.36976533125891353
24,4.0,793.153579423763,758.1300392082558,0.344917212167886,0.36041586445899115
24,8.0,793.153579423763,758.1300392082558,0.24033257510392972,0.4629382696682093
24,16.0,793.153579423763,740.6182691005022,0.15233593892019634,0.3939283766587893
24,32.0,793.153579423763,723.1064989927486,0.06745362563237774,0.3714489557659878
25,4.0,823.031901564772,758.4712428223785,0.17522452167122218,0.356794221007419
25,8.0,801.5116819839742,758.4712428223785,0.18729808525726893,0.47395792293751476
25,16.0,801.5116819839742,736.9510232415806,0.11577630873682329,0.3452742540646775
25,32.0,779.9914624031763,736.9510232415806,0.11275500228117057,0.5450042364596233
26,4.0,817.8424183514694,749.4840599957379,0.19914596273291926,0.2873641304347826
26,8.0,800.7528287625365,749.4840599957379,0.198520050922979,0.3754774029280713
26,16.0,783.6632391736036,749.4840599957379,0.19878277991586862,0.499507741877741
26,32.0,783.6632391736036,732.394470406805,0.09807729656243931,0.4969249692496925
27,4.0,802.7259690331518,749.2240184220277,0.27773429857170806,0.2824300528272354
27,8.0,802.7259690331518,749.2240184220277,0.18442944592685606,0.3813373096845079
27,16.0,784.8919854961105,749.2240184220277,0.19526469805799415,0.49179746386450296
27,32.0,784.8919854961105,731.3900348849863,0.09621440966643101,0.4772157593675686
28,4.0,830.8140018499312,744.8546488391937,0.14584146817649354,0.24043342444357674
28,8.0,809.3241635972468,744.8546488391937,0.15875127141851186,0.3358109694077146
28,16.0,809.3241635972468,744.8546488391937,0.08882701634632657,0.44485360158074366
28,32.0,787.8343253445624,723.3648105865093,0.07641022289038499,0.3783907444931041
29,4.0,803.4596302398902,759.8626344337471,0.286135983469448,0.36996949719570993
29,8.0,803.4596302398902,738.0641365306756,0.18223362462919906,0.26938186482802856
29,16.0,803.4596302398902,738.0641365306756,0.10419473636935238,0.36899308362525823
29,32.0,781.6611323368186,738.0641365306756,0.0990728133307398,0.5614342216170655
30,4.0,803.4596302398902,759.8626344337471,0.2753005040713455,0.3743699108181466
30,8.0,803.4596302398902,738.0641365306756,0.18160152526215442,0.2719256434699714
30,16.0,803.4596302398902,738.0641365306756,0.10647942405119545,0.360323526797618
