iter,emin,light,heavy,frac_l,frac_h
0,8.0,779.1081,741.9706,0.35581787521079256,0.3133617696657078
0,16.0,779.1081,741.9706,0.2902155887230514,0.39552238805970147
0,32.0,760.5393,723.4018,0.27202472952086554,0.413743906788729
1,8.0,799.3775,735.16986,0.21875918847397824,0.2464961285896305
1,16.0,783.32556,735.16986,0.25540835150092234,0.33456313935938287
1,32.0,767.2737,735.16986,0.22368882139936924,0.5276252774208621
2,8.0,803.3291,736.9774,0.1938464563059078,0.2638356433697041
2,16.0,786.7412,736.9774,0.237831678333062,0.34608497476802863
2,32.0,770.15326,720.3895,0.20785002929115406,0.37996485061511426
3,8.0,810.3541,733.2567,0.1636328239073299,0.23070183977416528
3,16.0,779.51514,748.6762,0.28518338988528036,0.46065600258523187
3,32.0,764.0957,733.2567,0.24540094339622642,0.5088443396226415
4,8.0,784.4991,736.44824,0.31204487305648493,0.2608738437315489
4,16.0,784.4991,736.44824,0.2479681539227069,0.34068668104163213
4,32.0,768.4821,720.43134,0.21182440405947606,0.3782157186688695
5,8.0,805.83527,736.5235,0.18977597947300898,0.25648870028619364
5,16.0,788.5073,736.5235,0.2152384128042681,0.3452817605868623
5,32.0,771.1794,719.19556,0.20863394441159078,0.3693672383205204
6,8.0,798.5471,734.0419,0.22706065318818042,0.23668351477449456
6,16.0,782.42084,734.0419,0.2579950289975145,0.31449875724937865
6,32.0,766.2945,734.0419,0.22619606003752346,0.525093808630394
7,8.0,792.0164,736.7397,0.25728012550250023,0.2605157368369448
7,16.0,778.19727,736.7397,0.29160625100692766,0.3439664894473981
7,32.0,764.37805,722.92053,0.24635332252836303,0.4035656401944895
8,8.0,783.1913,739.86096,0.3201936376210235,0.2949021932424422
8,16.0,783.1913,739.86096,0.2502925932118375,0.38087276375188095
8,32.0,768.74786,725.41754,0.22207928897205007,0.4312945854286048
9,8.0,809.0912,731.6224,0.17264639749731156,0.21439045850034216
9,16.0,778.10364,731.6224,0.3008791924454575,0.29420384239661346
9,32.0,762.6099,731.6224,0.25739231664726425,0.4887077997671711
10,8.0,794.7119,731.1093,0.24805820469963621,0.2111886736800708
10,16.0,778.8113,731.1093,0.2760500160307791,0.293042641872395
10,32.0,762.91064,731.1093,0.24658502119642017,0.4915214319359397
11,8.0,787.4445,742.5193,0.29454688886697566,0.3160437826644315
11,16.0,787.4445,742.5193,0.22509992006394883,0.3985611510791367
11,32.0,757.4944,727.5442,0.28937685459940654,0.45590504451038577
12,8.0,793.53595,730.5899,0.2458852867830424,0.20508728179551122
12,16.0,777.79944,746.3264,0.2978041352780894,0.4356467382593364
12,32.0,762.0629,730.5899,0.2603613177470776,0.48730664777423544
13,8.0,792.6272,738.2943,0.26337003539127013,0.2754620526936689
13,16.0,779.04395,738.2943,0.2901468889255653,0.3536887275127909
13,32.0,779.04395,724.71106,0.16401625072547882,0.4236796285548462
14,8.0,799.0963,734.8262,0.2212694657993298,0.23891188645771733
14,16.0,783.02875,734.8262,0.2535696701132447,0.33842113901198095
14,32.0,766.96124,734.8262,0.22425170869667688,0.5304030167334434
15,8.0,787.4135,742.4831,0.2950949367088608,0.30973101265822783
15,16.0,787.4135,742.4831,0.23419280670060766,0.40220068976843487
15,32.0,772.4367,727.5063,0.19831223628691982,0.4614392873886545
16,8.0,796.8679,732.10254,0.23082171751632713,0.21853981869577932
16,16.0,780.6766,748.2939,0.2727563078888534,0.45560523794314917
16,32.0,764.4852,732.10254,0.24104159465376196,0.5080078350040327
17,8.0,780.58484,748.1925,0.3337925605195828,0.37758315292265304
