iter,emin,light,heavy,frac_l,frac_h
0,8.0,826.5562938821804,709.6238946360216,0.12604263206672844,0.247451343836886
0,16.0,787.5788274667941,748.6013610514079,0.15943728018757328,0.536928487690504
0,32.0,807.0675606744874,768.0900942591011,0.06321839080459771,0.764367816091954
1,8.0,798.1170558025616,763.5319782290088,0.22090059473237042,0.5522514868309261
1,16.0,780.8245170157852,746.2394394422324,0.22415795586527293,0.521486643437863
1,32.0,815.409594589338,694.3618230819031,0.04819277108433735,0.3192771084337349
2,8.0,840.9718143652076,739.5867136390673,0.08152173913043478,0.3903985507246377
2,16.0,790.2792640021374,739.5867136390673,0.15384615384615385,0.4659977703455964
2,32.0,824.0742975775177,739.5867136390673,0.029850746268656716,0.573134328358209
3,8.0,833.3133863091593,735.8136357836502,0.09060402684563758,0.39429530201342283
3,16.0,849.5633447300775,735.8136357836502,0.022909507445589918,0.4284077892325315
3,32.0,817.0634278882412,703.3137189418138,0.04857142857142857,0.32
4,8.0,836.7363802445805,762.0546970763967,0.08305084745762711,0.5652542372881356
4,16.0,806.863706977307,732.1820238091232,0.10972850678733032,0.39705882352941174
4,32.0,821.8000436109437,717.2456871754864,0.03208556149732621,0.43315508021390375
5,8.0,815.1319754093106,782.7833408556546,0.14948932219127206,0.6982358402971216
5,16.0,798.9576581324827,718.0860717483428,0.12057522123893805,0.3274336283185841
5,32.0,766.6090235788267,734.2603890251708,0.2641509433962264,0.5062893081761006
6,8.0,819.4455876458542,748.58383866682,0.13123844731977818,0.4463955637707948
6,16.0,801.7301504010957,748.58383866682,0.11595866819747416,0.5235361653272101
6,32.0,801.7301504010957,748.58383866682,0.07584269662921349,0.651685393258427
7,8.0,832.1728953032241,718.0487967675871,0.0997420464316423,0.2837489251934652
7,16.0,813.1522122139513,737.06947985686,0.07517084282460136,0.4134396355353075
7,32.0,832.1728953032241,641.9660644104957,0.02373887240356083,0.07418397626112759
8,8.0,799.907263926827,781.1171229352904,0.21578947368421053,0.6754385964912281
8,16.0,799.907263926827,762.3269819437536,0.13071895424836602,0.6383442265795207
8,32.0,781.1171229352904,743.5368409522168,0.175,0.6166666666666667
9,8.0,798.7764400326101,783.383498753044,0.22317596566523606,0.7004291845493562
9,16.0,798.7764400326101,752.5976161939119,0.13167259786476868,0.5729537366548043
