iter,emin,light,heavy,frac_l,frac_h
0,4.0,797.1929136112747,762.470978723928,0.32104204578105544,0.39775883536059764
0,8.0,797.1929136112747,745.1100112802548,0.21865455399796382,0.33683138851906963
0,16.0,797.1929136112747,745.1100112802548,0.13308704271039826,0.44728779960353215
0,32.0,779.8319461676014,727.7490438365814,0.11416754201680672,0.43001575630252103
1,4.0,813.0738617906903,743.689089465477,0.2185475956820412,0.24013738959764475
1,8.0,795.727668709387,743.689089465477,0.22123472464688146,0.32772575781621965
1,16.0,795.727668709387,743.689089465477,0.1407671721677074,0.4281891168599465
1,32.0,795.727668709387,726.3428963841736,0.06310711258882587,0.40980507203859445
2,4.0,808.5318910695651,743.9372806492463,0.2454448017148982,0.24242424242424243
2,8.0,808.5318910695651,743.9372806492463,0.15776755787668564,0.3262919946995089
2,16.0,787.0003542627921,743.9372806492463,0.1837496666370344,0.4359498622099742
2,32.0,787.0003542627921,722.4057438424735,0.0857771735612093,0.36142940376772187
3,4.0,810.170982568744,767.2804449024802,0.24383534728362313,0.43363788191374397
3,8.0,810.170982568744,745.8351760693483,0.15103799451625538,0.3493145319232276
3,16.0,810.170982568744,745.8351760693483,0.08551529577713127,0.45755091245702195
3,32.0,788.7257137356121,724.3899072362165,0.08019597730789066,0.38292934502320786
4,4.0,813.8448975561624,749.7233023222085,0.21750458361478336,0.2833156421885554
4,8.0,792.4710324781778,749.7233023222085,0.23797731266975555,0.3943920754114076
4,16.0,792.4710324781778,749.7233023222085,0.1521547933157432,0.4994722955145119
4,32.0,792.4710324781778,728.3494372442237,0.06632520746887967,0.44430757261410786
5,4.0,831.1979443216389,745.3239118601699,0.14855530693647243,0.24982974997567856
5,8.0,809.7294362062717,745.3239118601699,0.15035948733979368,0.3471397311659894
5,16.0,788.2609280909045,745.3239118601699,0.17262717262717261,0.4480844480844481
5,32.0,788.2609280909045,723.8554037448026,0.07968933559587521,0.3819344733063569
6,4.0,803.6892849807416,750.9922241682634,0.2717412546413914,0.29958960328317374
6,8.0,803.6892849807416,750.9922241682634,0.18209754944448822,0.392482861870617
