d_r,beta_r,chisq,4,8,16,32
0.0001,0.1,105.84295722806266,0.00011087581268608191,0.00011329505236513701,0.00011504578412075115,0.00011600216458424836
0.0001,0.2,105.78674065527699,0.00012358099627618192,0.00012925166706096401,0.00013312199601375548,0.00013528159276035643
0.0001,0.30000000000000004,105.71975126086616,0.0001383793800877038,0.00014842500389032067,0.0001549576820421983,0.00015863492993420576
0.0001,0.4,105.6397953682981,0.00015558362913307332,0.0001714954488940602,0.00018147733482813103,0.00018708181489893145
0.0001,0.5,105.54416970853066,0.00017556329289244568,0.00019929777055717961,0.00021385664786519252,0.0002219346958919537
0.0001,0.6,105.42953633045495,0.00019875443057136517,0.00023285735150510315,0.0002535948381839333,0.0002648923607265783
0.0001,0.7000000000000001,105.29176437923726,0.00022567109609199896,0.0002734352653222547,0.0003026086180962809,0.0003181657064592495
0.0001,0.8,105.12572960130252,0.0002569190232443878,0.0003225844234669765,0.0003633544982191448,0.0003846474656771023
0.0001,0.9,104.92505984101516,0.00029321191950788133,0.0003822195925149717,0.00043898822229245616,0.00046814203056909815
0.0001,1.0,104.68181148328968,0.00033539085828779037,0.0004547048093590052,0.0005335729405911154,0.0005736776608565843
0.0001,1.1,104.38605759968819,0.00038444735639033706,0.0005429626425522947,0.0006523514514081822,0.0007079319138302645
0.0001,1.2000000000000002,104.0253632940361,0.0004415508397124202,0.0006506109139804608,0.0008021027849633995,0.0008798130606975475
0.0001,1.3000000000000003,103.58411725894824,0.0005080813392364529,0.000782133973129477,0.0009916099810430212,0.0011012569165756946
0.0001,1.4000000000000001,103.04268077811062,0.0005856684261679386,0.000943097491412679,0.0012322746706975106,0.0013883218384510556
0.0001,1.5000000000000002,102.37630650279362,0.0006762375950602107,0.0011404181248738782,0.0015389257522526944,0.0017626973638784557
0.0001,1.6,101.55376996748146,0.000782065543812704,0.0013827024187475791,0.001930885046348855,0.002253787941606948
0.0001,1.7000000000000002,100.53564871233019,0.0009058460876714865,0.0016806731740448048,0.002433373661415444,0.0029015979401705336
0.0001,1.8000000000000003,99.27218085523171,0.0010507687906470536,0.002047706391175685,0.0030793707027596557,0.0037607354355089005
0.0001,1.9000000000000001,97.70064484474189,0.0012206128139661146,0.0025005081386124594,0.0039120733475240576,0.004905981330444587
0.0001,2.0,95.74224172724132,0.0014198589816134175,0.0030599686370163994,0.004988157468806192,0.0064400470427322856
0.0001,2.1,93.29857608848229,0.0016538236649810746,0.0037522409766992146,0.006382105365443582,0.00850431475706506
0.0001,2.2,90.24808034912866,0.0019288188129922953,0.004610104808318046,0.008191957747442037,0.011293534193480819
0.0001,2.3000000000000003,86.44339926888547,0.002252343326000725,0.0056746918449516424,0.010546969078022701,0.01507471016805365
0.0001,2.4000000000000004,81.71228689699005,0.0026333120217211315,0.006997671090978845,0.013617809712882744,0.020207128774296246
0.0001,2.5000000000000004,75.86680964790088,0.0030823297061949133,0.008644018656658634,0.017630179972981077,0.027155635669785818
0.0001,2.6,68.73058613525905,0.0036120193867769973,0.010695531479976898,0.022883000665248076,0.03646999488118629
0.0001,2.7,60.19687867459616,0.004237415501073684,0.013255288382910426,0.029772749253278587,0.0486818180234718
0.0001,2.8000000000000003,50.318811471445066,0.004976435250625896,0.01645331836754337,0.038826058458999016,0.0641130620256863
0.0001,2.9000000000000004,39.41916968931665,0.005850443799488831,0.020453808418786346,0.05074343571080824,0.08268294044605623
0.0001,3.0000000000000004,28.248410598591317,0.006884932320756981,0.02546427584081229,0.06642286529628762,0.10364363284013357
0.0002,0.1,105.4278568912456,0.00022175162537216382,0.00022659010473027402,0.0002300915682415023,0.00023200432916849672
0.0002,0.2,105.31578852069374,0.00024716199255236384,0.00025850333412192803,0.00026624399202751096,0.00027056318552071286
0.0002,0.30000000000000004,105.18229474546233,0.0002767587601754076,0.00029685000778064134,0.0003099153640843966,0.0003172698598684115
0.0002,0.4,105.02303151637916,0.00031116725826614664,0.0003429908977881204,0.00036295466965626205,0.0003741636297978629
0.0002,0.5,104.83265277116601,0.00035112658578489135,0.00039859554111435923,0.00042771329573038503,0.0004438693917839074
0.0002,0.6,104.60456763425091,0.00039750886114273034,0.0004657147030102063,0.0005071896763678666,0.0005297847214531566
0.0002,0.7000000000000001,104.33063478883199,0.0004513421921839979,0.0005468705306445094,0.0006052172361925618,0.000636331412918499
0.0002,0.8,104.00077746362626,0.0005138380464887756,0.000645168846933953,0.0007267089964382896,0.0007692949313542046
0.0002,0.9,103.60249822025897,0.0005864238390157627,0.0007644391850299434,0.0008779764445849123,0.0009362840611381963
0.0002,1.0,103.12026757423513,0.0006707817165755807,0.0009094096187180104,0.0010671458811822307,0.0011473553217131686
0.0002,1.1,102.53475442670688,0.0007688947127806741,0.0010859252851045894,0.0013047029028163645,0.001415863827660529
0.0002,1.2000000000000002,101.8218595156626,0.0008831016794248404,0.0013012218279609216,0.001604205569926799,0.001759626121395095
0.0002,1.3000000000000003,100.95150621152291,0.0010161626784729058,0.001564267946258954,0.0019832199620860424,0.002202513833151389
0.0002,1.4000000000000001,99.88613738558008,0.0011713368523358773,0.001886194982825358,0.002464549341395021,0.0027766436769021113
0.0002,1.5000000000000002,98.57886571109005,0.0013524751901204215,0.0022808362497477564,0.003077851504505389,0.0035253947277569114
0.0002,1.6,96.97123344903386,0.001564131087625408,0.0027654048374951582,0.00386177009269771,0.004507575883213896
0.0002,1.7000000000000002,94.99056773849871,0.001811692175342973,0.0033613463480896095,0.004866747322830888,0.005803195880341067
0.0002,1.8000000000000003,92.54698983563604,0.002101537581294107,0.00409541278235137,0.006158741405519311,0.007521470871017801
0.0002,1.9000000000000001,89.5302957903589,0.002441225627932229,0.005001016277224919,0.007824146695048115,0.009811939875490668
0.0002,2.0,85.80726568690113,0.002839717963226835,0.006119937274032799,0.009976314937612384,0.012879770579100166
0.0002,2.1,81.22065813422594,0.003307647329962149,0.007504481953398429,0.012764210730887165,0.01700630831493439
0.0002,2.2,75.59286982233354,0.0038576376259845907,0.009220209616636091,0.016383915494884074,0.0225732710831669
0.0002,2.3000000000000003,68.74019115694054,0.00450468665200145,0.011349383689903285,0.021093938156045402,0.03008340119991193
0.0002,2.4000000000000004,60.50910602508589,0.005266624043442263,0.01399534218195769,0.027235619425765488,0.040153026669576354
0.0002,2.5000000000000004,50.8526447410388,0.0061646594123898266,0.017288037313317267,0.035260359945962154,0.05341783250876625
0.0002,2.6,39.957542548971745,0.007224038773553995,0.021391062959953796,0.04576600133049615,0.07030565252773628
0.0002,2.7,28.406557938604124,0.008474831002147368,0.026510576765820852,0.05954549850655717,0.0907869982034986
0.0002,2.8000000000000003,17.40127186550521,0.009952870501251793,0.03290663673508674,0.07761442372322437,0.1140685066980738
0.0002,2.9000000000000004,8.84125180271041,0.011700887598977663,0.04090761683757269,0.10029493828661991,0.1419016769702538
0.0002,3.0000000000000004,4.569503599020766,0.013769864641513961,0.05092855168162458,0.12786070614721834,0.17537639792533585
0.00030000000000000003,0.1,105.01414711033814,0.0003326274380582458,0.00033988515709541106,0.0003451373523622535,0.0003480064937527451
0.00030000000000000003,0.2,104.84659171703964,0.0003707429888285458,0.0003877550011828921,0.00039936598804126653,0.0004058447782810693
0.00030000000000000003,0.30000000000000004,104.64707857457772,0.00041513814026311136,0.00044527501167096207,0.0004648730461265949,0.0004759047898026174
0.00030000000000000003,0.4,104.40915656503262,0.00046675088739921996,0.0005144863466821807,0.0005444320044843932,0.0005612454446967944
0.00030000000000000003,0.5,104.1248973086954,0.000526689878677337,0.0005978933116715389,0.0006415699435955776,0.0006658040876758611
0.00030000000000000003,0.6,103.78454203217723,0.0005962632917140956,0.0006985720545153095,0.0007607845145518,0.0007946770821797348
0.00030000000000000003,0.7000000000000001,103.37605934957344,0.0006770132882759969,0.0008203057959667642,0.0009078258542888427,0.0009544971193777487
0.00030000000000000003,0.8,102.8845917077606,0.0007707570697331633,0.0009677532704009296,0.0010900634946574342,0.0011539423970313067
0.00030000000000000003,0.9,102.29176325852076,0.0008796357585236441,0.001146658777544915,0.0013169646668773685,0.0014044260917072944
0.00030000000000000003,1.0,101.57481639362562,0.0010061725748633712,0.001364114428077016,0.001600718821773346,0.0017210329825697532
0.00030000000000000003,1.1,100.70553860184545,0.001153342069171011,0.0016288879276568843,0.001957054354224547,0.0021237957414907936
0.00030000000000000003,1.2000000000000002,99.64893678566888,0.0013246525191372607,0.0019518327419413826,0.0024063083548901986,0.0026394391820926425
0.00030000000000000003,1.3000000000000003,98.36161497851339,0.0015242440177093586,0.0023464019193884314,0.002974829943129064,0.0033037707497270835
0.00030000000000000003,1.4000000000000001,96.7898179431977,0.0017570052785038158,0.0028292924742380366,0.0036968240120925323,0.004164965515353168
0.00030000000000000003,1.5000000000000002,94.86712574567855,0.002028712785180632,0.003421254374621635,0.004616777256758083,0.005288092091635368
0.00030000000000000003,1.6,92.51183856544657,0.0023461966314381128,0.004148107256242738,0.005792655139046565,0.006761363824820844
0.00030000000000000003,1.7000000000000002,89.62420519929493,0.00271753826301446,0.005042019522134414,0.007300120984246333,0.008704793820511602
0.00030000000000000003,1.8000000000000003,86.08387703634514,0.003152306371941161,0.006143119173527055,0.009238112108278965,0.011282196355063742
0.00030000000000000003,1.9000000000000001,81.74842970412377,0.003661838441898345,0.007501524415837379,0.011736220042572174,0.014717725376194155
0.00030000000000000003,2.0,76.45469374616017,0.004259576944840253,0.009179905911049198,0.014964472406418575,0.019318206674117485
0.00030000000000000003,2.1,70.0266889632718,0.004961470994943225,0.011256722930097643,0.01914631609633075,0.02550006381170361
0.00030000000000000003,2.2,62.297763349486466,0.005786456438976887,0.013830314424954138,0.024575873242326116,0.03381259520243217
0.00030000000000000003,2.3000000000000003,53.161104329048456,0.006757029978002175,0.017024075534854927,0.0316409072340681,0.04493011377087232
0.00030000000000000003,2.4000000000000004,42.67109967499348,0.007899936065163395,0.020993013272936536,0.040853429138648235,0.0595422827007496
0.00030000000000000003,2.5000000000000004,31.208926657342218,0.00924698911858474,0.0259320559699759,0.052890539918943234,0.07808794812661426
0.00030000000000000003,2.6,19.69665738792048,0.01083605816033099,0.03208659443993069,0.06864900199574422,0.10045687672919061
0.00030000000000000003,2.7,9.87737301532567,0.012712246503221053,0.03976586514873128,0.08920398187882984,0.1258727459090068
0.00030000000000000003,2.8000000000000003,3.942451266574575,0.01492930575187769,0.04935995510263012,0.1147810850895804,0.15660060885356644
0.00030000000000000003,2.9000000000000004,4.34033356480865,0.017551331398466492,0.06136142525635905,0.14573418163305785,0.19307203189060518
0.00030000000000000003,3.0000000000000004,14.265429460713667,0.02065479696227094,0.07639282752243688,0.18232152581179617,0.23355839989491164
0.0004,0.1,104.60182788534027,0.00044350325074432763,0.00045318020946054805,0.0004601831364830046,0.00046400865833699345
0.0004,0.2,104.37915024431464,0.0004943239851047277,0.0005170066682438561,0.0005324879840550219,0.0005411263710414257
0.0004,0.30000000000000004,104.11410274821245,0.0005535175203508152,0.0005937000155612827,0.0006198307281687932,0.000634539719736823
0.0004,0.4,103.79817051425839,0.0006223345165322933,0.0006859817955762408,0.0007259093393125241,0.0007483272595957258
0.0004,0.5,103.42090332111879,0.0007022531715697827,0.0007971910822287185,0.0008554265914607701,0.0008877387835678148
0.0004,0.6,102.96945952423386,0.0007950177222854607,0.0009314294060204126,0.0010143793527357331,0.0010595694429063132
0.0004,0.7000000000000001,102.42803806146162,0.0009026843843679958,0.0010937410612890189,0.0012104344723851237,0.001272662825836998
0.0004,0.8,101.77717233370547,0.0010276760929775512,0.001290337693867906,0.0014534179928765792,0.0015385898627084092
0.0004,0.9,100.99285495580052,0.0011728476780315253,0.0015288783700598868,0.0017559528891698247,0.0018725681222763926
0.0004,1.0,100.0454579414612,0.0013415634331511615,0.0018188192374360209,0.0021342917623644615,0.002294710643426337
0.0004,1.1,98.89841012510387,0.0015377894255613482,0.002171850570209179,0.002609405805632729,0.002831727655321058
0.0004,1.2000000000000002,97.5065951040549,0.0017662033588496807,0.002602443655921843,0.003208411139853598,0.00351925224279019
0.0004,1.3000000000000003,95.8144435599196,0.0020323253569458116,0.003128535892517908,0.003966439924172085,0.004405027666302778
0.0004,1.4000000000000001,93.75372245096352,0.0023426737046717545,0.003772389965650716,0.004929098682790042,0.0055532873538042225
0.0004,1.5000000000000002,91.24108660655915,0.002704950380240843,0.004561672499495513,0.006155703009010778,0.007050789455513823
0.0004,1.6,88.17558531671955,0.003128262175250816,0.0055308096749903165,0.00772354018539542,0.009015151766427792
0.0004,1.7000000000000002,84.43656117995195,0.003623384350685946,0.006722692696179219,0.009733494645661776,0.01160639133019429
0.0004,1.8000000000000003,79.88285008114104,0.004203075162588214,0.00819082556470274,0.012317482811038623,0.01504287180365288
0.0004,1.9000000000000001,74.35509188078952,0.004882451255864458,0.010002032554449838,0.01564829339009623,0.019623079930006056
0.0004,2.0,67.68481298990967,0.00567943592645367,0.012239874548065598,0.019952629875224767,0.025753590730677255
0.0004,2.1,59.71784982528561,0.006615294659924298,0.015008963906796858,0.02552842146177433,0.03397709038349139
0.0004,2.2,50.36601504431072,0.007715275251969181,0.018440419233272182,0.03276783098976815,0.044979780235792556
0.0004,2.3000000000000003,39.71113834685563,0.0090093733040029,0.02269876737980657,0.042187876312090804,0.05951330309538021
0.0004,2.4000000000000004,28.184690532362836,0.010533248086884526,0.02799068436391538,0.054471238851530976,0.07814036223265208
0.0004,2.5000000000000004,16.811183212055283,0.012329318824779653,0.034576074626634534,0.07052071989192431,0.10090132104620791
0.0004,2.6,7.53036973428559,0.01444807754710799,0.04278212591990759,0.09149129499961639,0.12695216472224954
0.0004,2.7,2.697293496122549,0.016949662004294735,0.053021153531641704,0.11778671410297459,0.15808813625644555
0.0004,2.8000000000000003,4.982696308261422,0.019905741002503585,0.06581327347017348,0.14970752168882784,0.19527124160221176
0.0004,2.9000000000000004,17.333240758069643,0.023401775197955325,0.08181523367514539,0.18754486772094964,0.2367943193210831
0.0004,3.0000000000000004,43.76981371649666,0.027539729283027923,0.10185710336324916,0.23115806357555685,0.27921934734093184
0.0005,0.1,104.19089921625194,0.0005543790634304096,0.000566475261825685,0.0005752289206037558,0.0005800108229212418
0.0005,0.2,103.91346410251876,0.0006179049813809097,0.0006462583353048201,0.0006656099800687776,0.000676407963801782
