iter,emin,light,heavy,frac_l,frac_h
0,8.0,809.4223147351349,738.9450650232745,0.18444775417417889,0.27388884533981345
0,16.0,791.8030023071698,738.9450650232745,0.18051019507458735,0.39447435784270457
0,32.0,791.8030023071698,721.3257525953094,0.08304404056905589,0.39357429718875503
1,8.0,793.3687345787368,746.8035123314712,0.26582278481012656,0.3546633532655121
1,16.0,793.3687345787368,746.8035123314712,0.16566648481542098,0.4850881978541553
1,32.0,793.3687345787368,731.2817715823827,0.0784486857298105,0.5129389390749168
2,8.0,814.926450321077,751.8343552748037,0.1606322510316904,0.39492330452386515
2,16.0,793.8957519723192,751.8343552748037,0.16773091105315227,0.5232484935695656
2,32.0,793.8957519723192,730.8036569260458,0.07852115082348117,0.5057746190118226
3,8.0,802.0022811861639,747.7648741212852,0.22436595612260773,0.3568538976194181
3,16.0,802.0022811861639,747.7648741212852,0.13341140437798396,0.493469056841726
3,32.0,774.8835776537246,747.7648741212852,0.14873972233454644,0.673810486588489
4,8.0,811.7289470547626,748.1319830717027,0.17347254447022428,0.3662799690641918
4,16.0,811.7289470547626,748.1319830717027,0.0977006352330679,0.4999552652769079
4,32.0,790.5299590604093,726.9329950773495,0.08540708682715716,0.4653773329726805
5,8.0,803.6346545274396,746.3620673650365,0.20626895854398383,0.3515594617717975
5,16.0,803.6346545274396,746.3620673650365,0.12354227405247814,0.47594752186588923
5,32.0,784.543792139972,727.2712049775688,0.10532495338075834,0.4657089578009531
6,8.0,790.9201326475683,753.8828674101466,0.2845666615170709,0.4169627684226788
6,16.0,790.9201326475683,753.8828674101466,0.18306060061140084,0.5510699514475814
6,32.0,772.4015000288574,735.3642347914357,0.15833333333333333,0.5565188172043011
7,8.0,801.605105232862,736.0068082453321,0.22140279303310842,0.25796328259846224
7,16.0,801.605105232862,752.4063824922146,0.1380357142857143,0.5266071428571428
7,32.0,785.2055309859795,719.6072339984496,0.10492620796549633,0.3812251499427185
8,8.0,794.7377065698985,758.1022912190379,0.26241574339505697,0.45533431471294644
8,16.0,794.7377065698985,739.7845835436075,0.1660767764769943,0.4013975859878392
8,32.0,794.7377065698985,721.4668758681771,0.07552788305360043,0.3944910665944775
9,8.0,794.9006376019894,739.9732405281338,0.25356080763812805,0.2958209422444827
9,16.0,794.9006376019894,739.9732405281338,0.16119005328596803,0.41341030195381884
9,32.0,794.9006376019894,721.6641081701819,0.07127739468833208,0.3998088345736328
10,8.0,805.3274584284973,743.1392822382999,0.19810146280734517,0.32080610021786493
10,16.0,805.3274584284973,743.1392822382999,0.12150040771948899,0.4402464437800127
10,32.0,789.7804143809478,727.5922381907505,0.08798703491120265,0.4724154230535485
11,8.0,801.1013777019633,750.9262705602835,0.22802666253294063,0.38296388156874905
11,16.0,801.1013777019633,734.2012348463902,0.1322859948228153,0.33776666964206015
11,32.0,784.3763419880701,734.2012348463902,0.1082309832394653,0.5412906290289747
12,8.0,794.5691658758427,743.34700066226,0.26498838109992257,0.31890007745933385
12,16.0,794.5691658758427,743.34700066226,0.1585477102718482,0.44991789819376027
12,32.0,794.5691658758427,717.7359180554688,0.07505084745762712,0.35383050847457626
13,8.0,816.3888727409393,733.1229453469715,0.15184550693038468,0.22613300109017287
13,16.0,788.6335636096167,733.1229453469715,0.1948261924009701,0.3319859876044193
13,32.0,788.6335636096167,733.1229453469715,0.09397114861186717,0.5222509526401742
14,8.0,790.5299590604093,748.1319830717027,0.2789522773200684,0.3658479713974817
14,16.0,811.7289470547626,748.1319830717027,0.09626424092554976,0.4886514174688687
14,32.0,769.330971066056,726.9329950773495,0.17123987199564242,0.46115612446381155
15,8.0,794.4774853812744,752.4742620246543,0.2658435570836915,0.4059545205907635
