d_r,beta_r,chisq,4,8,16,32
0.0001,0.1,94.4332549918902,0.00011087730280717442,0.00011329567590290707,0.00011504646854439679,0.00011600333527369578
0.0001,0.2,94.39419623227522,0.00012358439392859164,0.00012925312780144913,0.0001331234865687086,0.00013528428925863747
0.0001,0.30000000000000004,94.34717481123266,0.00013838520046853295,0.0001484276134226617,0.00015496014614911285,0.00015863960598373742
0.0001,0.4,94.29041068952347,0.0001555925038426455,0.00017149964594814874,0.0001814810080817129,0.00018708905242337978
0.0001,0.5,94.22168771533771,0.00017557599265697764,0.0001993041588056356,0.00021386186651600216,0.00022194525020485367
0.0001,0.6,94.13824027647279,0.00019877189281973095,0.00023286674833813032,0.0002536020856730185,0.0002649072317631997
0.0001,0.7000000000000001,94.03660886277645,0.00022569445829392074,0.00027344876465006183,0.00030261859120305997,0.0003181862528001588
0.0001,0.8,93.91245567971404,0.000256949663104924,0.00032260347645692093,0.00036336820047361566,0.0003846755881054523
0.0001,0.9,93.7603288837424,0.00029325150333427705,0.00038224611125971876,0.00043900709516017753,0.0004681804673230896
0.0001,1.0,93.57336071378165,0.0003354413991062595,0.0004547412998634436,0.000533599046841973,0.0005737304604054044
0.0001,1.1,93.34288059469463,0.000384511283699932,0.0005430123752044557,0.000652387730407168,0.0007080051871069162
0.0001,1.2000000000000002,93.05791899866337,0.00044163108312992655,0.0006506781419420754,0.0008021534068906308,0.0008799161695198506
0.0001,1.3000000000000003,92.70457129459744,0.000508181428720914,0.0007822242119812507,0.0009916808369658289,0.0011014043377947783
0.0001,1.4000000000000001,92.26518290215382,0.0005857926120285132,0.0009432178770914354,0.0012323740489405038,0.0013885360680441982
0.0001,1.5000000000000002,91.71730792376707,0.0006763909915613064,0.0011405778716645056,0.0015390652699522878,0.001763013412341122
0.0001,1.6,91.03238367892621,0.0007822543009129735,0.0013829134051237186,0.0019310809302233096,0.0022542602521614394
0.0001,1.7000000000000002,90.17405486331228,0.0009060775962885262,0.0016809506918467202,0.0024336485060665143,0.0029023109798327214
0.0001,1.8000000000000003,89.09607779972386,0.0010510519278511675,0.0020480701034274575,0.0030797558815709677,0.0037618165029677055
0.0001,1.9000000000000001,87.73975334881673,0.0012209582357019593,0.0025009833037928403,0.0039126123149685055,0.004907565053478719
0.0001,2.0,86.03090563866803,0.0014202794719599815,0.003060587673544439,0.004988910279906173,0.006441936723780109
0.0001,2.1,83.87673146876014,0.001654334552625905,0.003753045461711605,0.006383154856685262,0.008503886015539728
0.0001,2.2,81.16355441149645,0.0019294384675588789,0.004611148030685831,0.00819341798514724,0.011276679421098843
0.0001,2.3000000000000003,77.75809478922255,0.002253093749179298,0.005676042065413056,0.01054899690075003,0.014985165308379216
0.0001,2.4000000000000004,73.51775467408262,0.0026342195508716943,0.006999415704157501,0.013620620495317396,0.019858855145383193
0.0001,2.5000000000000004,68.31350955969974,0.003083425851284932,0.008646269503003746,0.017634069149260134,0.026042453432700254
0.0001,2.6,62.05707622461836,0.003613341825263437,0.010698431623355207,0.022888373109713627,0.033495463976151774
